file name	project	grant	lab	composite	data type	view	cell	localization	rna extract	replicate	data version	dcc accession	date submitted	date unrestricted	GEO sample accession	lab exp ID	bio rep	seq platform	table name	type	md5sum	size	url
wgEncodeRikenCageA549CytosolPapRawDataRep4.fastq.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	RawData	A549	cytosol	longPolyA; readType=1x50	4	ENCODE Mar 2012 Freeze	wgEncodeEH002736	2012-03-28	2012-12-28	GSM979632; labExpId=CThi10059; bioRep=088C; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=64484988cb80ed64177b881392d1651a	CThi10059	088C	"wgEncodeRikenCageA549CytosolPapRawDataRep4.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=A549; localization=cytosol; rnaExtract=longPolyA; readType=1x50; replicate=4; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002736; dateSubmitted=2012-03-28; dateUnrestricted=2012-12-28; subId=6465; geoSampleAccession=GSM979632; labExpId=CThi10059; bioRep=088C; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=64484988cb80ed64177b881392d1651a; size=3.2G"	"wgEncodeRikenCageA549CytosolPapRawDataRep4.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=A549; localization=cytosol; rnaExtract=longPolyA; readType=1x50; replicate=4; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002736; dateSubmitted=2012-03-28; dateUnrestricted=2012-12-28; subId=6465; geoSampleAccession=GSM979632; labExpId=CThi10059; bioRep=088C; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=64484988cb80ed64177b881392d1651a; size=3.2G"	fastq	64484988cb80ed64177b881392d1651a	3.2G	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549CytosolPapRawDataRep4.fastq.gz
wgEncodeRikenCageA549CytosolPapTssHmm.bedRnaElements.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	A549	cytosol	"wgEncodeRikenCageA549CytosolPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=A549; localization=cytosol; rnaExtract=longPolyA; readType=1x50; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002736; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6723; geoSampleAccession=GSM979632; labExpId=CThi10049,CThi10059; bioRep=087C,088C; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549CytosolPapTssHmm; type=bedRnaElements; md5sum=3ca940aaac31db4c9cd99b250b381984; size=3.8M"	"wgEncodeRikenCageA549CytosolPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=A549; localization=cytosol; rnaExtract=longPolyA; readType=1x50; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002736; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6723; geoSampleAccession=GSM979632; labExpId=CThi10049,CThi10059; bioRep=087C,088C; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549CytosolPapTssHmm; type=bedRnaElements; md5sum=3ca940aaac31db4c9cd99b250b381984; size=3.8M"	ENCODE Mar 2012 Freeze	wgEncodeEH002736	2012-03-30	2012-12-30	GSM979632; labExpId=CThi10049,CThi10059; bioRep=087C,088C; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549CytosolPapTssHmm; type=bedRnaElements; md5sum=3ca940aaac31db4c9cd99b250b381984	CThi10049,CThi10059	087C,088C	Illumina_HiSeq_2000	wgEncodeRikenCageA549CytosolPapTssHmm	bedRnaElements	3ca940aaac31db4c9cd99b250b381984	3.8M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549CytosolPapTssHmm.bedRnaElements.gz
wgEncodeRikenCageA549NucleusPapAlnRep3.bam	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	A549	nucleus	longPolyA; readType=1x50	3	ENCODE Mar 2012 Freeze	wgEncodeEH002737	2012-03-30	2012-12-30	"wgEncodeRikenCageA549NucleusPapAlnRep3.bam	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=A549; localization=nucleus; rnaExtract=longPolyA; readType=1x50; replicate=3; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002737; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6670; labExpId=CThi10106; bioRep=087N; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549NucleusPapAlnRep3; type=bam; md5sum=b2de372f2a14170431a7e2cf41c81b67; size=1.3G"	CThi10106	087N	Illumina_HiSeq_2000	wgEncodeRikenCageA549NucleusPapAlnRep3	bam	b2de372f2a14170431a7e2cf41c81b67	1.3G	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549NucleusPapAlnRep3.bam
wgEncodeRikenCageA549NucleusPapAlnRep3.bam.bai	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	A549	nucleus	longPolyA; readType=1x50	3	ENCODE Mar 2012 Freeze	wgEncodeEH002737	2012-03-30	2012-12-30	"wgEncodeRikenCageA549NucleusPapAlnRep3.bam.bai	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=A549; localization=nucleus; rnaExtract=longPolyA; readType=1x50; replicate=3; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002737; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6670; labExpId=CThi10106; bioRep=087N; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549NucleusPapAlnRep3; type=bai; md5sum=67fc850ed90dcd91200ca434bc78d335; size=5.3M"	CThi10106	087N	Illumina_HiSeq_2000	wgEncodeRikenCageA549NucleusPapAlnRep3	bai	67fc850ed90dcd91200ca434bc78d335	5.3M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549NucleusPapAlnRep3.bam.bai
wgEncodeRikenCageA549NucleusPapAlnRep4.bam	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	A549	nucleus	longPolyA; readType=1x50	4	ENCODE Mar 2012 Freeze	wgEncodeEH002737	2012-03-30	2012-12-30	"wgEncodeRikenCageA549NucleusPapAlnRep4.bam	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=A549; localization=nucleus; rnaExtract=longPolyA; readType=1x50; replicate=4; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002737; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6689; labExpId=CThi10060; bioRep=088N; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549NucleusPapAlnRep4; type=bam; md5sum=84172dcb11974dae3de0b18ba2f78c70; size=2.2G"	CThi10060	088N	Illumina_HiSeq_2000	wgEncodeRikenCageA549NucleusPapAlnRep4	bam	84172dcb11974dae3de0b18ba2f78c70	2.2G	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549NucleusPapAlnRep4.bam
wgEncodeRikenCageA549NucleusPapAlnRep4.bam.bai	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	A549	nucleus	longPolyA; readType=1x50	4	ENCODE Mar 2012 Freeze	wgEncodeEH002737	2012-03-30	2012-12-30	"wgEncodeRikenCageA549NucleusPapAlnRep4.bam.bai	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=A549; localization=nucleus; rnaExtract=longPolyA; readType=1x50; replicate=4; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002737; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6689; labExpId=CThi10060; bioRep=088N; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549NucleusPapAlnRep4; type=bai; md5sum=f69bb5158254ab8bfa56d4e17060676e; size=5.7M"	CThi10060	088N	Illumina_HiSeq_2000	wgEncodeRikenCageA549NucleusPapAlnRep4	bai	f69bb5158254ab8bfa56d4e17060676e	5.7M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549NucleusPapAlnRep4.bam.bai
wgEncodeRikenCageA549NucleusPapMinusRawRep3.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	MinusSignal	A549	nucleus	longPolyA; readType=1x50	3	ENCODE Mar 2012 Freeze	wgEncodeEH002737	2012-03-30	2012-12-30	GSM979633; labExpId=CThi10106; bioRep=087N; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549NucleusPapMinusRawRep3; type=bigWig; md5sum=bdecc7faa264379e9d6f630a450a81bc	CThi10106	087N	Illumina_HiSeq_2000	wgEncodeRikenCageA549NucleusPapMinusRawRep3	bigWig	bdecc7faa264379e9d6f630a450a81bc	39M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549NucleusPapMinusRawRep3.bigWig
wgEncodeRikenCageA549NucleusPapMinusRawRep4.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	MinusSignal	A549	nucleus	longPolyA; readType=1x50	4	ENCODE Mar 2012 Freeze	wgEncodeEH002737	2012-03-30	2012-12-30	GSM979633; labExpId=CThi10060; bioRep=088N; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549NucleusPapMinusRawRep4; type=bigWig; md5sum=294fdaa0b30a6765b26962d5b8805480	CThi10060	088N	Illumina_HiSeq_2000	wgEncodeRikenCageA549NucleusPapMinusRawRep4	bigWig	294fdaa0b30a6765b26962d5b8805480	69M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549NucleusPapMinusRawRep4.bigWig
wgEncodeRikenCageA549NucleusPapPlusRawRep3.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	PlusSignal	A549	nucleus	longPolyA; readType=1x50	3	ENCODE Mar 2012 Freeze	wgEncodeEH002737	2012-03-30	2012-12-30	GSM979633; labExpId=CThi10106; bioRep=087N; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549NucleusPapPlusRawRep3; type=bigWig; md5sum=3a6e65f30ef737261aca751e9da261cd	CThi10106	087N	Illumina_HiSeq_2000	wgEncodeRikenCageA549NucleusPapPlusRawRep3	bigWig	3a6e65f30ef737261aca751e9da261cd	36M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549NucleusPapPlusRawRep3.bigWig
wgEncodeRikenCageA549NucleusPapPlusRawRep4.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	PlusSignal	A549	nucleus	longPolyA; readType=1x50	4	ENCODE Mar 2012 Freeze	wgEncodeEH002737	2012-03-30	2012-12-30	GSM979633; labExpId=CThi10060; bioRep=088N; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549NucleusPapPlusRawRep4; type=bigWig; md5sum=fa33f011425e6b9cb4db74dc538a2862	CThi10060	088N	Illumina_HiSeq_2000	wgEncodeRikenCageA549NucleusPapPlusRawRep4	bigWig	fa33f011425e6b9cb4db74dc538a2862	61M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549NucleusPapPlusRawRep4.bigWig
wgEncodeRikenCageA549NucleusPapRawDataRep3.fastq.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	RawData	A549	nucleus	longPolyA; readType=1x50	3	ENCODE Mar 2012 Freeze	wgEncodeEH002737	2012-03-28	2012-12-28	GSM979633; labExpId=CThi10106; bioRep=087N; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=1edf5fc648f0880d45007083366e5231	CThi10106	087N	"wgEncodeRikenCageA549NucleusPapRawDataRep3.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=A549; localization=nucleus; rnaExtract=longPolyA; readType=1x50; replicate=3; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002737; dateSubmitted=2012-03-28; dateUnrestricted=2012-12-28; subId=6447; geoSampleAccession=GSM979633; labExpId=CThi10106; bioRep=087N; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=1edf5fc648f0880d45007083366e5231; size=2.8G"	"wgEncodeRikenCageA549NucleusPapRawDataRep3.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=A549; localization=nucleus; rnaExtract=longPolyA; readType=1x50; replicate=3; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002737; dateSubmitted=2012-03-28; dateUnrestricted=2012-12-28; subId=6447; geoSampleAccession=GSM979633; labExpId=CThi10106; bioRep=087N; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=1edf5fc648f0880d45007083366e5231; size=2.8G"	fastq	1edf5fc648f0880d45007083366e5231	2.8G	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549NucleusPapRawDataRep3.fastq.gz
wgEncodeRikenCageA549NucleusPapRawDataRep4.fastq.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	RawData	A549	nucleus	longPolyA; readType=1x50	4	ENCODE Mar 2012 Freeze	wgEncodeEH002737	2012-03-28	2012-12-28	GSM979633; labExpId=CThi10060; bioRep=088N; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=f166417d95ae21529d5ecd95eecf618c	CThi10060	088N	"wgEncodeRikenCageA549NucleusPapRawDataRep4.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=A549; localization=nucleus; rnaExtract=longPolyA; readType=1x50; replicate=4; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002737; dateSubmitted=2012-03-28; dateUnrestricted=2012-12-28; subId=6466; geoSampleAccession=GSM979633; labExpId=CThi10060; bioRep=088N; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=f166417d95ae21529d5ecd95eecf618c; size=3.1G"	"wgEncodeRikenCageA549NucleusPapRawDataRep4.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=A549; localization=nucleus; rnaExtract=longPolyA; readType=1x50; replicate=4; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002737; dateSubmitted=2012-03-28; dateUnrestricted=2012-12-28; subId=6466; geoSampleAccession=GSM979633; labExpId=CThi10060; bioRep=088N; seqPlatform=Illumina_HiSeq_2000; type=fastq; md5sum=f166417d95ae21529d5ecd95eecf618c; size=3.1G"	fastq	f166417d95ae21529d5ecd95eecf618c	3.1G	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549NucleusPapRawDataRep4.fastq.gz
wgEncodeRikenCageA549NucleusPapTssHmm.bedRnaElements.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	A549	nucleus	"wgEncodeRikenCageA549NucleusPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=A549; localization=nucleus; rnaExtract=longPolyA; readType=1x50; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002737; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6719; geoSampleAccession=GSM979633; labExpId=CThi10106,CThi10060; bioRep=087N,088N; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549NucleusPapTssHmm; type=bedRnaElements; md5sum=a2e080e0849f65e0c15bf9553371b674; size=5.2M"	"wgEncodeRikenCageA549NucleusPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=A549; localization=nucleus; rnaExtract=longPolyA; readType=1x50; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002737; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6719; geoSampleAccession=GSM979633; labExpId=CThi10106,CThi10060; bioRep=087N,088N; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549NucleusPapTssHmm; type=bedRnaElements; md5sum=a2e080e0849f65e0c15bf9553371b674; size=5.2M"	ENCODE Mar 2012 Freeze	wgEncodeEH002737	2012-03-30	2012-12-30	GSM979633; labExpId=CThi10106,CThi10060; bioRep=087N,088N; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageA549NucleusPapTssHmm; type=bedRnaElements; md5sum=a2e080e0849f65e0c15bf9553371b674	CThi10106,CThi10060	087N,088N	Illumina_HiSeq_2000	wgEncodeRikenCageA549NucleusPapTssHmm	bedRnaElements	a2e080e0849f65e0c15bf9553371b674	5.2M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageA549NucleusPapTssHmm.bedRnaElements.gz
wgEncodeRikenCageAg04450CellPapAlnRep1.bam	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	AG04450	cell	longPolyA	1	ENCODE Jan 2011 Freeze	wgEncodeEH001159	2011-01-20	2011-10-20	"wgEncodeRikenCageAg04450CellPapAlnRep1.bam	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=AG04450; localization=cell; rnaExtract=longPolyA; replicate=1; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001159; dateSubmitted=2011-01-20; dateUnrestricted=2011-10-20; subId=3421; labExpId=K12; bioRep=017WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageAg04450CellPapAlnRep1; type=bam; md5sum=b4e3933531d3d4ba91680a2d19cbd497; size=530M"	K12	017WC	Illumina_GA2x	wgEncodeRikenCageAg04450CellPapAlnRep1	bam	b4e3933531d3d4ba91680a2d19cbd497	530M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageAg04450CellPapAlnRep1.bam
wgEncodeRikenCageAg04450CellPapAlnRep1.bam.bai	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	AG04450	cell	longPolyA	1	ENCODE Jan 2011 Freeze	wgEncodeEH001159	2011-01-20	2011-10-20	"wgEncodeRikenCageAg04450CellPapAlnRep1.bam.bai	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=AG04450; localization=cell; rnaExtract=longPolyA; replicate=1; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001159; dateSubmitted=2011-01-20; dateUnrestricted=2011-10-20; subId=3421; labExpId=K12; bioRep=017WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageAg04450CellPapAlnRep1; type=bai; md5sum=fde66c3c3d6613bfb9f142b84fc6f0af; size=4.9M"	K12	017WC	Illumina_GA2x	wgEncodeRikenCageAg04450CellPapAlnRep1	bai	fde66c3c3d6613bfb9f142b84fc6f0af	4.9M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageAg04450CellPapAlnRep1.bam.bai
wgEncodeRikenCageAg04450CellPapAlnRep2.bam	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	AG04450	cell	longPolyA	2	ENCODE Jan 2011 Freeze	wgEncodeEH001159	2011-01-20	2011-10-20	"wgEncodeRikenCageAg04450CellPapAlnRep2.bam	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=AG04450; localization=cell; rnaExtract=longPolyA; replicate=2; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001159; dateSubmitted=2011-01-20; dateUnrestricted=2011-10-20; subId=3427; labExpId=K13; bioRep=018WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageAg04450CellPapAlnRep2; type=bam; md5sum=6137d7782b16a37eea79cf2580ffbce5; size=456M"	K13	018WC	Illumina_GA2x	wgEncodeRikenCageAg04450CellPapAlnRep2	bam	6137d7782b16a37eea79cf2580ffbce5	456M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageAg04450CellPapAlnRep2.bam
wgEncodeRikenCageAg04450CellPapAlnRep2.bam.bai	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	AG04450	cell	longPolyA	2	ENCODE Jan 2011 Freeze	wgEncodeEH001159	2011-01-20	2011-10-20	"wgEncodeRikenCageAg04450CellPapAlnRep2.bam.bai	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=AG04450; localization=cell; rnaExtract=longPolyA; replicate=2; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001159; dateSubmitted=2011-01-20; dateUnrestricted=2011-10-20; subId=3427; labExpId=K13; bioRep=018WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageAg04450CellPapAlnRep2; type=bai; md5sum=1b5991705c53711377cfc1aed5da1729; size=4.9M"	K13	018WC	Illumina_GA2x	wgEncodeRikenCageAg04450CellPapAlnRep2	bai	1b5991705c53711377cfc1aed5da1729	4.9M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageAg04450CellPapAlnRep2.bam.bai
wgEncodeRikenCageAg04450CellPapMinusSignalRep1.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	MinusSignal	AG04450	cell	longPolyA	1	ENCODE Jan 2011 Freeze	wgEncodeEH001159	2011-01-21	2011-10-21	GSM849358; labExpId=K12; bioRep=017WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageAg04450CellPapMinusSignalRep1; type=bigWig; md5sum=f0a6517e60934654068bdc9e403abb1e	K12	017WC	Illumina_GA2x	wgEncodeRikenCageAg04450CellPapMinusSignalRep1	bigWig	f0a6517e60934654068bdc9e403abb1e	68M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageAg04450CellPapMinusSignalRep1.bigWig
wgEncodeRikenCageAg04450CellPapMinusSignalRep2.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	MinusSignal	AG04450	cell	longPolyA	2	ENCODE Jan 2011 Freeze	wgEncodeEH001159	2011-01-21	2011-10-21	GSM849358; labExpId=K13; bioRep=018WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageAg04450CellPapMinusSignalRep2; type=bigWig; md5sum=a5a9e730880d6f3d05f9bcbf476ed337	K13	018WC	Illumina_GA2x	wgEncodeRikenCageAg04450CellPapMinusSignalRep2	bigWig	a5a9e730880d6f3d05f9bcbf476ed337	62M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageAg04450CellPapMinusSignalRep2.bigWig
wgEncodeRikenCageAg04450CellPapPlusSignalRep1.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	PlusSignal	AG04450	cell	longPolyA	1	ENCODE Jan 2011 Freeze	wgEncodeEH001159	2011-01-21	2011-10-21	GSM849358; labExpId=K12; bioRep=017WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageAg04450CellPapPlusSignalRep1; type=bigWig; md5sum=3655e816beecbbf279250e30a9691b66	K12	017WC	Illumina_GA2x	wgEncodeRikenCageAg04450CellPapPlusSignalRep1	bigWig	3655e816beecbbf279250e30a9691b66	70M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageAg04450CellPapPlusSignalRep1.bigWig
wgEncodeRikenCageAg04450CellPapPlusSignalRep2.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	PlusSignal	AG04450	cell	longPolyA	2	ENCODE Jan 2011 Freeze	wgEncodeEH001159	2011-01-21	2011-10-21	GSM849358; labExpId=K13; bioRep=018WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageAg04450CellPapPlusSignalRep2; type=bigWig; md5sum=3582ebe3e115d576f987a5f5b61e04e4	K13	018WC	Illumina_GA2x	wgEncodeRikenCageAg04450CellPapPlusSignalRep2	bigWig	3582ebe3e115d576f987a5f5b61e04e4	64M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageAg04450CellPapPlusSignalRep2.bigWig
wgEncodeRikenCageAg04450CellPapRawDataRep1.fastq.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	RawData	AG04450	cell	longPolyA	1	ENCODE Jan 2011 Freeze	wgEncodeEH001159	2011-01-20	2011-10-20	GSM849358; labExpId=K12; bioRep=017WC; seqPlatform=Illumina_GA2x; type=fastq; md5sum=eed6b59cf45655fa0ef9debfd8039f37	K12	017WC	"wgEncodeRikenCageAg04450CellPapRawDataRep1.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=AG04450; localization=cell; rnaExtract=longPolyA; replicate=1; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001159; dateSubmitted=2011-01-20; dateUnrestricted=2011-10-20; subId=3421; geoSampleAccession=GSM849358; labExpId=K12; bioRep=017WC; seqPlatform=Illumina_GA2x; type=fastq; md5sum=eed6b59cf45655fa0ef9debfd8039f37; size=669M"	"wgEncodeRikenCageAg04450CellPapRawDataRep1.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=AG04450; localization=cell; rnaExtract=longPolyA; replicate=1; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001159; dateSubmitted=2011-01-20; dateUnrestricted=2011-10-20; subId=3421; geoSampleAccession=GSM849358; labExpId=K12; bioRep=017WC; seqPlatform=Illumina_GA2x; type=fastq; md5sum=eed6b59cf45655fa0ef9debfd8039f37; size=669M"	fastq	eed6b59cf45655fa0ef9debfd8039f37	669M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageAg04450CellPapRawDataRep1.fastq.gz
